user_id,item_id
350.0,682.0
350.0,306.0
350.0,85.0
351.0,27.0
351.0,29.0
351.0,48.0
351.0,70.0
351.0,21.0
351.0,116.0
351.0,124.0
351.0,130.0
351.0,46.0
351.0,31.0
352.0,385.0
352.0,187.0
352.0,260.0
352.0,524.0
352.0,6.0
352.0,575.0
352.0,645.0
352.0,677.0
352.0,59.0
352.0,53.0
353.0,47.0
353.0,110.0
353.0,121.0
353.0,123.0
353.0,6.0
353.0,175.0
353.0,176.0
353.0,178.0
353.0,69.0
353.0,53.0
354.0,16.0
354.0,14.0
354.0,24.0
354.0,2.0
354.0,6.0
354.0,27.0
354.0,28.0
354.0,30.0
354.0,22.0
354.0,13.0
355.0,35.0
355.0,28.0
355.0,34.0
355.0,13.0
355.0,1.0
355.0,36.0
355.0,39.0
355.0,41.0
355.0,18.0
355.0,17.0
356.0,907.0
356.0,665.0
356.0,41.0
356.0,646.0
356.0,28.0
356.0,858.0
356.0,6.0
356.0,939.0
356.0,635.0
356.0,214.0
357.0,926.0
357.0,302.0
357.0,321.0
357.0,296.0
357.0,493.0
357.0,507.0
357.0,541.0
357.0,161.0
357.0,556.0
357.0,293.0
358.0,302.0
358.0,898.0
358.0,908.0
358.0,947.0
358.0,728.0
358.0,746.0
358.0,590.0
358.0,293.0
358.0,125.0
358.0,314.0
359.0,501.0
359.0,306.0
359.0,319.0
359.0,659.0
359.0,164.0
359.0,668.0
359.0,750.0
359.0,898.0
359.0,247.0
359.0,114.0
360.0,929.0
360.0,134.0
360.0,668.0
360.0,246.0
360.0,148.0
360.0,138.0
360.0,18.0
360.0,149.0
360.0,97.0
360.0,50.0
361.0,125.0
361.0,41.0
361.0,69.0
361.0,226.0
361.0,47.0
361.0,302.0
361.0,306.0
361.0,307.0
361.0,54.0
361.0,17.0
362.0,29.0
362.0,23.0
362.0,97.0
362.0,106.0
362.0,62.0
362.0,111.0
362.0,115.0
362.0,116.0
362.0,72.0
362.0,59.0
363.0,52.0
363.0,40.0
363.0,50.0
363.0,29.0
363.0,6.0
363.0,53.0
363.0,61.0
363.0,85.0
363.0,36.0
363.0,21.0
364.0,50.0
364.0,21.0
364.0,84.0
364.0,59.0
364.0,111.0
364.0,123.0
364.0,125.0
364.0,145.0
364.0,115.0
364.0,29.0
365.0,59.0
365.0,28.0
365.0,57.0
365.0,82.0
365.0,115.0
365.0,121.0
365.0,139.0
365.0,149.0
365.0,116.0
365.0,96.0
366.0,162.0
366.0,28.0
366.0,110.0
366.0,199.0
366.0,29.0
366.0,211.0
366.0,219.0
366.0,233.0
366.0,80.0
366.0,18.0
367.0,11.0
367.0,5.0
367.0,17.0
367.0,13.0
367.0,6.0
367.0,24.0
367.0,28.0
367.0,29.0
367.0,16.0
367.0,1.0
368.0,194.0
368.0,138.0
368.0,154.0
368.0,238.0
368.0,116.0
368.0,306.0
368.0,307.0
368.0,326.0
368.0,125.0
368.0,53.0
369.0,318.0
369.0,241.0
369.0,314.0
369.0,326.0
369.0,111.0
369.0,334.0
369.0,363.0
369.0,392.0
369.0,186.0
369.0,108.0
370.0,973.0
370.0,947.0
370.0,156.0
370.0,912.0
370.0,680.0
370.0,665.0
370.0,105.0
370.0,104.0
370.0,184.0
370.0,41.0
371.0,27.0
371.0,17.0
371.0,26.0
371.0,1.0
371.0,16.0
371.0,29.0
371.0,30.0
371.0,34.0
371.0,25.0
371.0,3.0
372.0,25.0
372.0,59.0
372.0,80.0
372.0,83.0
372.0,34.0
372.0,85.0
372.0,86.0
372.0,97.0
372.0,58.0
372.0,18.0
373.0,53.0
373.0,111.0
373.0,123.0
373.0,128.0
373.0,82.0
373.0,162.0
373.0,214.0
373.0,296.0
373.0,110.0
373.0,77.0
374.0,82.0
374.0,16.0
374.0,72.0
374.0,33.0
374.0,40.0
374.0,85.0
374.0,97.0
374.0,110.0
374.0,50.0
374.0,26.0
375.0,124.0
375.0,22.0
375.0,114.0
375.0,128.0
375.0,73.0
375.0,162.0
375.0,199.0
375.0,214.0
375.0,111.0
375.0,62.0
376.0,279.0
376.0,50.0
376.0,259.0
376.0,290.0
376.0,97.0
376.0,302.0
376.0,318.0
376.0,320.0
376.0,214.0
376.0,30.0
377.0,341.0
377.0,302.0
377.0,307.0
377.0,373.0
377.0,125.0
377.0,624.0
377.0,844.0
377.0,860.0
377.0,171.0
377.0,82.0
378.0,953.0
378.0,123.0
378.0,982.0
378.0,950.0
378.0,6.0
378.0,824.0
378.0,29.0
378.0,213.0
378.0,136.0
378.0,230.0
379.0,645.0
379.0,940.0
379.0,892.0
379.0,787.0
379.0,910.0
379.0,933.0
379.0,322.0
379.0,962.0
379.0,456.0
379.0,318.0
380.0,306.0
380.0,800.0
380.0,568.0
380.0,392.0
380.0,571.0
380.0,602.0
380.0,28.0
380.0,926.0
380.0,194.0
380.0,55.0
381.0,91.0
381.0,80.0
381.0,82.0
381.0,35.0
381.0,29.0
381.0,97.0
381.0,110.0
381.0,116.0
381.0,73.0
381.0,59.0
382.0,53.0
382.0,16.0
382.0,47.0
382.0,70.0
382.0,6.0
382.0,73.0
382.0,77.0
382.0,97.0
382.0,43.0
382.0,41.0
383.0,70.0
383.0,17.0
383.0,176.0
383.0,82.0
383.0,134.0
383.0,91.0
383.0,194.0
383.0,213.0
383.0,149.0
383.0,110.0
384.0,41.0
384.0,838.0
384.0,947.0
384.0,82.0
384.0,553.0
384.0,951.0
384.0,969.0
384.0,678.0
384.0,262.0
384.0,111.0
385.0,190.0
385.0,29.0
385.0,41.0
385.0,299.0
385.0,123.0
385.0,318.0
385.0,364.0
385.0,527.0
385.0,163.0
385.0,101.0
386.0,989.0
386.0,101.0
386.0,929.0
386.0,912.0
386.0,385.0
386.0,215.0
386.0,232.0
386.0,178.0
386.0,300.0
386.0,72.0
387.0,49.0
387.0,28.0
387.0,132.0
387.0,213.0
387.0,29.0
387.0,214.0
387.0,249.0
387.0,299.0
387.0,101.0
387.0,30.0
388.0,97.0
388.0,29.0
388.0,73.0
388.0,104.0
388.0,6.0
388.0,175.0
388.0,176.0
388.0,194.0
388.0,50.0
388.0,17.0
389.0,58.0
389.0,29.0
389.0,246.0
389.0,306.0
389.0,136.0
389.0,319.0
389.0,475.0
389.0,524.0
389.0,214.0
389.0,30.0
390.0,58.0
390.0,17.0
390.0,82.0
390.0,97.0
390.0,62.0
390.0,110.0
390.0,123.0
390.0,147.0
390.0,72.0
390.0,35.0
391.0,214.0
391.0,53.0
391.0,58.0
391.0,318.0
391.0,29.0
391.0,326.0
391.0,452.0
391.0,541.0
391.0,62.0
391.0,17.0
392.0,2.0
392.0,11.0
392.0,18.0
392.0,24.0
392.0,1.0
392.0,26.0
392.0,28.0
392.0,36.0
392.0,17.0
392.0,7.0
393.0,111.0
393.0,36.0
393.0,41.0
393.0,150.0
393.0,29.0
393.0,230.0
393.0,326.0
393.0,342.0
393.0,110.0
393.0,34.0
394.0,9.0
394.0,665.0
394.0,678.0
394.0,8.0
394.0,282.0
394.0,59.0
394.0,702.0
394.0,715.0
394.0,557.0
394.0,108.0
395.0,38.0
395.0,16.0
395.0,26.0
395.0,1.0
395.0,28.0
395.0,40.0
395.0,43.0
395.0,47.0
395.0,30.0
395.0,17.0
396.0,942.0
396.0,941.0
396.0,781.0
396.0,764.0
396.0,670.0
396.0,223.0
396.0,299.0
396.0,213.0
396.0,302.0
396.0,161.0
397.0,11.0
397.0,10.0
397.0,1.0
397.0,2.0
397.0,3.0
397.0,13.0
397.0,16.0
397.0,17.0
397.0,14.0
397.0,7.0
398.0,247.0
398.0,199.0
398.0,206.0
398.0,280.0
398.0,123.0
398.0,299.0
398.0,334.0
398.0,348.0
398.0,178.0
398.0,110.0
399.0,264.0
399.0,136.0
399.0,199.0
399.0,265.0
399.0,41.0
399.0,319.0
399.0,326.0
399.0,385.0
399.0,125.0
399.0,29.0
400.0,1.0
400.0,10.0
400.0,13.0
400.0,11.0
400.0,6.0
400.0,14.0
400.0,19.0
400.0,40.0
400.0,3.0
400.0,7.0
401.0,872.0
401.0,654.0
401.0,862.0
401.0,904.0
401.0,306.0
401.0,911.0
401.0,922.0
401.0,940.0
401.0,390.0
401.0,214.0
402.0,115.0
402.0,88.0
402.0,111.0
402.0,1.0
402.0,41.0
402.0,121.0
402.0,128.0
402.0,136.0
402.0,59.0
402.0,32.0
403.0,58.0
403.0,123.0
403.0,955.0
403.0,910.0
403.0,689.0
403.0,326.0
403.0,138.0
403.0,29.0
403.0,147.0
403.0,59.0
404.0,116.0
404.0,32.0
404.0,115.0
404.0,117.0
404.0,29.0
404.0,124.0
404.0,131.0
404.0,134.0
404.0,58.0
404.0,28.0
405.0,290.0
405.0,36.0
405.0,187.0
405.0,299.0
405.0,32.0
405.0,356.0
405.0,364.0
405.0,497.0
405.0,106.0
405.0,97.0
406.0,106.0
406.0,82.0
406.0,83.0
406.0,213.0
406.0,73.0
406.0,262.0
406.0,265.0
406.0,307.0
406.0,77.0
406.0,62.0
407.0,97.0
407.0,59.0
407.0,82.0
407.0,141.0
407.0,43.0
407.0,171.0
407.0,185.0
407.0,213.0
407.0,46.0
407.0,35.0
408.0,21.0
408.0,50.0
408.0,67.0
408.0,80.0
408.0,3.0
408.0,115.0
408.0,123.0
408.0,152.0
408.0,58.0
408.0,53.0
409.0,41.0
409.0,28.0
409.0,171.0
409.0,205.0
409.0,83.0
409.0,246.0
409.0,302.0
409.0,334.0
409.0,142.0
409.0,40.0
410.0,53.0
410.0,154.0
410.0,167.0
410.0,214.0
410.0,111.0
410.0,233.0
410.0,260.0
410.0,268.0
410.0,117.0
410.0,41.0
411.0,34.0
411.0,91.0
411.0,121.0
411.0,125.0
411.0,58.0
411.0,128.0
411.0,149.0
411.0,155.0
411.0,59.0
411.0,47.0
412.0,82.0
412.0,17.0
412.0,20.0
412.0,29.0
412.0,58.0
412.0,147.0
412.0,176.0
412.0,184.0
412.0,73.0
412.0,1.0
413.0,29.0
413.0,50.0
413.0,115.0
413.0,124.0
413.0,58.0
413.0,134.0
413.0,136.0
413.0,141.0
413.0,72.0
413.0,53.0
414.0,151.0
414.0,25.0
414.0,128.0
414.0,162.0
414.0,73.0
414.0,167.0
414.0,213.0
414.0,232.0
414.0,116.0
414.0,41.0
415.0,199.0
415.0,136.0
415.0,178.0
415.0,249.0
415.0,50.0
415.0,296.0
415.0,318.0
415.0,322.0
415.0,59.0
415.0,41.0
416.0,123.0
416.0,114.0
416.0,341.0
416.0,136.0
416.0,290.0
416.0,347.0
416.0,615.0
416.0,735.0
416.0,302.0
416.0,263.0
417.0,82.0
417.0,145.0
417.0,162.0
417.0,74.0
417.0,110.0
417.0,167.0
417.0,215.0
417.0,226.0
417.0,114.0
417.0,106.0
418.0,91.0
418.0,29.0
418.0,41.0
418.0,104.0
418.0,43.0
418.0,105.0
418.0,110.0
418.0,134.0
418.0,50.0
418.0,28.0
419.0,117.0
419.0,121.0
419.0,326.0
419.0,535.0
419.0,221.0
419.0,562.0
419.0,590.0
419.0,594.0
419.0,302.0
419.0,36.0
420.0,232.0
420.0,29.0
420.0,47.0
420.0,246.0
420.0,163.0
420.0,280.0
420.0,296.0
420.0,306.0
420.0,215.0
420.0,117.0
421.0,326.0
421.0,296.0
421.0,299.0
421.0,395.0
421.0,176.0
421.0,670.0
421.0,745.0
421.0,759.0
421.0,290.0
421.0,47.0
422.0,4.0
422.0,5.0
422.0,2.0
422.0,14.0
422.0,16.0
422.0,18.0
422.0,24.0
422.0,26.0
422.0,17.0
422.0,11.0
423.0,39.0
423.0,36.0
423.0,59.0
423.0,41.0
423.0,26.0
423.0,83.0
423.0,101.0
423.0,105.0
423.0,58.0
423.0,30.0
424.0,49.0
424.0,101.0
424.0,150.0
424.0,187.0
424.0,63.0
424.0,190.0
424.0,207.0
424.0,213.0
424.0,73.0
424.0,53.0
425.0,29.0
425.0,94.0
425.0,97.0
425.0,144.0
425.0,82.0
425.0,154.0
425.0,202.0
425.0,213.0
425.0,83.0
425.0,57.0
426.0,446.0
426.0,318.0
426.0,334.0
426.0,59.0
426.0,242.0
426.0,483.0
426.0,583.0
426.0,746.0
426.0,296.0
426.0,47.0
427.0,23.0
427.0,18.0
427.0,50.0
427.0,58.0
427.0,34.0
427.0,82.0
427.0,101.0
427.0,121.0
427.0,47.0
427.0,16.0
428.0,17.0
428.0,19.0
428.0,131.0
428.0,40.0
428.0,82.0
428.0,176.0
428.0,197.0
428.0,213.0
428.0,124.0
428.0,1.0
429.0,36.0
429.0,10.0
429.0,11.0
429.0,16.0
429.0,28.0
429.0,59.0
429.0,62.0
429.0,78.0
429.0,29.0
429.0,14.0
430.0,45.0
430.0,29.0
430.0,635.0
430.0,720.0
430.0,296.0
430.0,898.0
430.0,950.0
430.0,997.0
430.0,632.0
430.0,162.0
431.0,918.0
431.0,745.0
431.0,309.0
431.0,296.0
431.0,50.0
431.0,318.0
431.0,514.0
431.0,593.0
431.0,215.0
431.0,624.0
432.0,14.0
432.0,28.0
432.0,29.0
432.0,34.0
432.0,6.0
432.0,41.0
432.0,43.0
432.0,45.0
432.0,25.0
432.0,17.0
433.0,150.0
433.0,94.0
433.0,123.0
433.0,151.0
433.0,6.0
433.0,159.0
433.0,161.0
433.0,232.0
433.0,83.0
433.0,28.0
434.0,72.0
434.0,22.0
434.0,47.0
434.0,76.0
434.0,50.0
434.0,81.0
434.0,82.0
434.0,128.0
434.0,59.0
434.0,48.0
435.0,145.0
435.0,112.0
435.0,122.0
435.0,149.0
435.0,34.0
435.0,156.0
435.0,191.0
435.0,214.0
435.0,86.0
435.0,7.0
436.0,183.0
436.0,171.0
436.0,175.0
436.0,190.0
436.0,97.0
436.0,235.0
436.0,307.0
436.0,314.0
436.0,110.0
436.0,65.0
437.0,35.0
437.0,131.0
437.0,137.0
437.0,149.0
437.0,114.0
437.0,194.0
437.0,213.0
437.0,215.0
437.0,128.0
437.0,62.0
438.0,599.0
438.0,53.0
438.0,527.0
438.0,632.0
438.0,293.0
438.0,669.0
438.0,670.0
438.0,715.0
438.0,306.0
438.0,199.0
439.0,951.0
439.0,125.0
439.0,899.0
439.0,898.0
439.0,101.0
439.0,632.0
439.0,199.0
439.0,50.0
439.0,206.0
439.0,124.0
440.0,96.0
440.0,58.0
440.0,101.0
440.0,215.0
440.0,6.0
440.0,223.0
440.0,280.0
440.0,306.0
440.0,194.0
440.0,55.0
441.0,203.0
441.0,58.0
441.0,136.0
441.0,221.0
441.0,24.0
441.0,223.0
441.0,232.0
441.0,246.0
441.0,106.0
441.0,96.0
442.0,748.0
442.0,483.0
442.0,714.0
442.0,888.0
442.0,30.0
442.0,899.0
442.0,905.0
442.0,910.0
442.0,326.0
442.0,214.0
443.0,247.0
443.0,162.0
443.0,213.0
443.0,268.0
443.0,123.0
443.0,296.0
443.0,307.0
443.0,407.0
443.0,147.0
443.0,70.0
444.0,41.0
444.0,32.0
444.0,40.0
444.0,73.0
444.0,25.0
444.0,82.0
444.0,83.0
444.0,92.0
444.0,29.0
444.0,11.0
445.0,14.0
445.0,1.0
445.0,28.0
445.0,29.0
445.0,6.0
445.0,30.0
445.0,32.0
445.0,33.0
445.0,16.0
445.0,7.0
446.0,136.0
446.0,235.0
446.0,242.0
446.0,294.0
446.0,207.0
446.0,309.0
446.0,319.0
446.0,377.0
446.0,214.0
446.0,171.0
447.0,1.0
447.0,17.0
447.0,28.0
447.0,18.0
447.0,24.0
447.0,29.0
447.0,30.0
447.0,36.0
447.0,26.0
447.0,16.0
448.0,2.0
448.0,1.0
448.0,29.0
448.0,16.0
448.0,6.0
448.0,30.0
448.0,34.0
448.0,36.0
448.0,25.0
448.0,13.0
449.0,59.0
449.0,26.0
449.0,495.0
449.0,527.0
449.0,318.0
449.0,549.0
449.0,617.0
449.0,666.0
449.0,482.0
449.0,215.0
450.0,746.0
450.0,647.0
450.0,714.0
450.0,905.0
450.0,624.0
450.0,954.0
450.0,646.0
450.0,326.0
450.0,47.0
450.0,81.0
451.0,14.0
451.0,11.0
451.0,21.0
451.0,80.0
451.0,30.0
451.0,100.0
451.0,110.0
451.0,112.0
451.0,73.0
451.0,28.0
452.0,49.0
452.0,35.0
452.0,43.0
452.0,50.0
452.0,28.0
452.0,51.0
452.0,96.0
452.0,106.0
452.0,29.0
452.0,27.0
453.0,130.0
453.0,22.0
453.0,128.0
453.0,16.0
453.0,110.0
453.0,161.0
453.0,214.0
453.0,223.0
453.0,123.0
453.0,49.0
454.0,632.0
454.0,602.0
454.0,308.0
454.0,1.0
454.0,124.0
454.0,128.0
454.0,156.0
454.0,117.0
454.0,114.0
454.0,41.0
455.0,27.0
455.0,40.0
455.0,43.0
455.0,49.0
455.0,3.0
455.0,73.0
455.0,78.0
455.0,104.0
455.0,34.0
455.0,7.0
456.0,28.0
456.0,1.0
456.0,24.0
456.0,32.0
456.0,17.0
456.0,43.0
456.0,46.0
456.0,47.0
456.0,18.0
456.0,16.0
457.0,134.0
457.0,897.0
457.0,898.0
457.0,927.0
457.0,503.0
457.0,994.0
457.0,617.0
457.0,318.0
457.0,111.0
457.0,82.0
458.0,998.0
458.0,945.0
458.0,215.0
458.0,41.0
458.0,162.0
458.0,194.0
458.0,211.0
458.0,84.0
458.0,80.0
458.0,62.0
459.0,36.0
459.0,97.0
459.0,110.0
459.0,134.0
459.0,28.0
459.0,155.0
459.0,206.0
459.0,232.0
459.0,94.0
459.0,53.0
460.0,31.0
460.0,10.0
460.0,29.0
460.0,34.0
460.0,19.0
460.0,46.0
460.0,50.0
460.0,52.0
460.0,25.0
460.0,13.0
461.0,318.0
461.0,138.0
461.0,306.0
461.0,341.0
461.0,190.0
461.0,535.0
461.0,723.0
461.0,757.0
461.0,290.0
461.0,52.0
462.0,668.0
462.0,602.0
462.0,646.0
462.0,671.0
462.0,318.0
462.0,693.0
462.0,773.0
462.0,790.0
462.0,501.0
462.0,149.0
463.0,34.0
463.0,14.0
463.0,18.0
463.0,36.0
463.0,26.0
463.0,43.0
463.0,45.0
463.0,47.0
463.0,29.0
463.0,1.0
464.0,28.0
464.0,130.0
464.0,149.0
464.0,257.0
464.0,123.0
464.0,307.0
464.0,318.0
464.0,475.0
464.0,125.0
464.0,46.0
465.0,745.0
465.0,326.0
465.0,599.0
465.0,746.0
465.0,260.0
465.0,848.0
465.0,899.0
465.0,933.0
465.0,307.0
465.0,162.0
466.0,951.0
466.0,914.0
466.0,25.0
466.0,199.0
466.0,28.0
466.0,211.0
466.0,246.0
466.0,249.0
466.0,112.0
466.0,293.0
467.0,229.0
467.0,134.0
467.0,199.0
467.0,306.0
467.0,77.0
467.0,326.0
467.0,535.0
467.0,645.0
467.0,82.0
467.0,43.0
468.0,121.0
468.0,106.0
468.0,110.0
468.0,1.0
468.0,69.0
468.0,136.0
468.0,142.0
468.0,150.0
468.0,82.0
468.0,11.0
469.0,53.0
469.0,134.0
469.0,898.0
469.0,924.0
469.0,678.0
469.0,927.0
469.0,936.0
469.0,938.0
469.0,720.0
469.0,659.0
470.0,41.0
470.0,47.0
470.0,113.0
470.0,125.0
470.0,94.0
470.0,134.0
470.0,149.0
470.0,167.0
470.0,97.0
470.0,50.0
471.0,101.0
471.0,94.0
471.0,97.0
471.0,105.0
471.0,58.0
471.0,136.0
471.0,155.0
471.0,162.0
471.0,59.0
471.0,50.0
472.0,602.0
472.0,334.0
472.0,471.0
472.0,617.0
472.0,224.0
472.0,632.0
472.0,665.0
472.0,702.0
472.0,326.0
472.0,154.0
473.0,24.0
473.0,17.0
473.0,35.0
473.0,37.0
473.0,14.0
473.0,40.0
473.0,43.0
473.0,48.0
473.0,30.0
473.0,1.0
474.0,4.0
474.0,10.0
474.0,2.0
474.0,11.0
474.0,6.0
474.0,14.0
474.0,15.0
474.0,16.0
474.0,1.0
474.0,3.0
475.0,9.0
475.0,10.0
475.0,5.0
475.0,29.0
475.0,25.0
475.0,30.0
475.0,32.0
475.0,41.0
475.0,28.0
475.0,24.0
476.0,745.0
476.0,318.0
476.0,59.0
476.0,18.0
476.0,483.0
476.0,496.0
476.0,529.0
476.0,152.0
476.0,535.0
476.0,299.0
477.0,1.0
477.0,11.0
477.0,28.0
477.0,17.0
477.0,41.0
477.0,53.0
477.0,65.0
477.0,80.0
477.0,50.0
477.0,30.0
478.0,1.0
478.0,22.0
478.0,40.0
478.0,49.0
478.0,28.0
478.0,50.0
478.0,53.0
478.0,59.0
478.0,30.0
478.0,17.0
479.0,41.0
479.0,82.0
479.0,84.0
479.0,97.0
479.0,59.0
479.0,101.0
479.0,110.0
479.0,170.0
479.0,73.0
479.0,28.0
480.0,17.0
480.0,50.0
480.0,73.0
480.0,18.0
480.0,6.0
480.0,25.0
480.0,78.0
480.0,83.0
480.0,46.0
480.0,30.0
481.0,52.0
481.0,144.0
481.0,171.0
481.0,203.0
481.0,86.0
481.0,211.0
481.0,222.0
481.0,264.0
481.0,116.0
481.0,34.0
482.0,475.0
482.0,97.0
482.0,449.0
482.0,73.0
482.0,392.0
482.0,493.0
482.0,541.0
482.0,659.0
482.0,428.0
482.0,162.0
483.0,841.0
483.0,772.0
483.0,937.0
483.0,713.0
483.0,392.0
483.0,97.0
483.0,176.0
483.0,194.0
483.0,47.0
483.0,203.0
484.0,11.0
484.0,18.0
484.0,26.0
484.0,29.0
484.0,6.0
484.0,30.0
484.0,34.0
484.0,35.0
484.0,16.0
484.0,3.0
485.0,16.0
485.0,73.0
485.0,85.0
485.0,97.0
485.0,29.0
485.0,101.0
485.0,154.0
485.0,162.0
485.0,58.0
485.0,30.0
486.0,36.0
486.0,162.0
486.0,247.0
486.0,108.0
486.0,58.0
486.0,260.0
486.0,906.0
486.0,907.0
486.0,213.0
486.0,97.0
487.0,17.0
487.0,96.0
487.0,97.0
487.0,110.0
487.0,58.0
487.0,114.0
487.0,115.0
487.0,123.0
487.0,94.0
487.0,50.0
488.0,183.0
488.0,103.0
488.0,115.0
488.0,35.0
488.0,17.0
488.0,263.0
488.0,306.0
488.0,335.0
488.0,73.0
488.0,41.0
489.0,12.0
489.0,37.0
489.0,40.0
489.0,41.0
489.0,6.0
489.0,47.0
489.0,48.0
489.0,58.0
489.0,29.0
489.0,28.0
490.0,40.0
490.0,73.0
490.0,608.0
490.0,668.0
490.0,441.0
490.0,872.0
490.0,953.0
490.0,501.0
490.0,373.0
490.0,96.0
491.0,43.0
491.0,296.0
491.0,522.0
491.0,615.0
491.0,162.0
491.0,627.0
491.0,668.0
491.0,745.0
491.0,265.0
491.0,121.0
492.0,115.0
492.0,299.0
492.0,11.0
492.0,50.0
492.0,318.0
492.0,321.0
492.0,334.0
492.0,457.0
492.0,199.0
492.0,147.0
493.0,791.0
493.0,22.0
493.0,111.0
493.0,668.0
493.0,53.0
493.0,154.0
493.0,104.0
493.0,32.0
493.0,112.0
493.0,97.0
494.0,901.0
494.0,854.0
494.0,866.0
494.0,149.0
494.0,363.0
494.0,940.0
494.0,949.0
494.0,718.0
494.0,214.0
494.0,183.0
495.0,53.0
495.0,194.0
495.0,213.0
495.0,214.0
495.0,136.0
495.0,306.0
495.0,307.0
495.0,324.0
495.0,154.0
495.0,28.0
496.0,199.0
496.0,26.0
496.0,116.0
496.0,213.0
496.0,32.0
496.0,219.0
496.0,223.0
496.0,280.0
496.0,34.0
496.0,28.0
497.0,534.0
497.0,50.0
497.0,85.0
497.0,96.0
497.0,477.0
497.0,599.0
497.0,632.0
497.0,720.0
497.0,497.0
497.0,298.0
498.0,293.0
498.0,131.0
498.0,136.0
498.0,17.0
498.0,80.0
498.0,306.0
498.0,307.0
498.0,308.0
498.0,96.0
498.0,53.0
499.0,931.0
499.0,922.0
499.0,923.0
499.0,932.0
499.0,841.0
499.0,937.0
499.0,946.0
499.0,950.0
499.0,908.0
499.0,215.0
500.0,293.0
500.0,90.0
500.0,62.0
500.0,50.0
500.0,115.0
500.0,306.0
500.0,308.0
500.0,318.0
500.0,232.0
500.0,96.0
501.0,82.0
501.0,46.0
501.0,62.0
501.0,115.0
501.0,47.0
501.0,116.0
501.0,121.0
501.0,128.0
501.0,53.0
501.0,28.0
502.0,16.0
502.0,85.0
502.0,154.0
502.0,17.0
502.0,6.0
502.0,162.0
502.0,171.0
502.0,206.0
502.0,73.0
502.0,58.0
503.0,30.0
503.0,17.0
503.0,41.0
503.0,47.0
503.0,6.0
503.0,82.0
503.0,97.0
503.0,105.0
503.0,38.0
503.0,25.0
504.0,35.0
504.0,16.0
504.0,40.0
504.0,83.0
504.0,53.0
504.0,97.0
504.0,114.0
504.0,123.0
504.0,68.0
504.0,17.0
505.0,70.0
505.0,46.0
505.0,62.0
505.0,78.0
505.0,47.0
505.0,82.0
505.0,115.0
505.0,121.0
505.0,58.0
505.0,7.0
506.0,50.0
506.0,223.0
506.0,265.0
506.0,388.0
506.0,106.0
506.0,529.0
506.0,596.0
506.0,662.0
506.0,110.0
506.0,73.0
507.0,21.0
507.0,35.0
507.0,43.0
507.0,1.0
507.0,29.0
507.0,47.0
507.0,50.0
507.0,68.0
507.0,32.0
507.0,7.0
508.0,29.0
508.0,214.0
508.0,946.0
508.0,246.0
508.0,219.0
508.0,139.0
508.0,59.0
508.0,128.0
508.0,125.0
508.0,115.0
509.0,599.0
509.0,260.0
509.0,263.0
509.0,110.0
509.0,216.0
509.0,602.0
509.0,898.0
509.0,904.0
509.0,246.0
509.0,144.0
510.0,1.0
510.0,17.0
510.0,29.0
510.0,30.0
510.0,26.0
510.0,34.0
510.0,35.0
510.0,36.0
510.0,28.0
510.0,21.0
511.0,94.0
511.0,58.0
511.0,293.0
511.0,904.0
511.0,903.0
511.0,581.0
511.0,194.0
511.0,246.0
511.0,190.0
511.0,50.0
512.0,334.0
512.0,318.0
512.0,324.0
512.0,534.0
512.0,290.0
512.0,541.0
512.0,563.0
512.0,602.0
512.0,306.0
512.0,194.0
513.0,11.0
513.0,10.0
513.0,16.0
513.0,17.0
513.0,6.0
513.0,25.0
513.0,28.0
513.0,29.0
513.0,15.0
513.0,3.0
514.0,927.0
514.0,110.0
514.0,903.0
514.0,940.0
514.0,50.0
514.0,787.0
514.0,296.0
514.0,156.0
514.0,224.0
514.0,123.0
515.0,670.0
515.0,326.0
515.0,665.0
515.0,722.0
515.0,215.0
515.0,733.0
515.0,741.0
515.0,908.0
515.0,309.0
515.0,7.0
516.0,128.0
516.0,97.0
516.0,110.0
516.0,136.0
516.0,50.0
516.0,152.0
516.0,154.0
516.0,161.0
516.0,59.0
516.0,29.0
517.0,50.0
517.0,369.0
517.0,72.0
517.0,194.0
517.0,199.0
517.0,279.0
517.0,49.0
517.0,479.0
517.0,125.0
517.0,25.0
518.0,29.0
518.0,59.0
518.0,101.0
518.0,111.0
518.0,24.0
518.0,115.0
518.0,121.0
518.0,123.0
518.0,53.0
518.0,34.0
519.0,632.0
519.0,82.0
519.0,624.0
519.0,729.0
519.0,290.0
519.0,855.0
519.0,858.0
519.0,903.0
519.0,599.0
519.0,83.0
520.0,720.0
520.0,94.0
520.0,247.0
520.0,781.0
520.0,190.0
520.0,913.0
520.0,924.0
520.0,194.0
520.0,162.0
520.0,47.0
521.0,936.0
521.0,17.0
521.0,910.0
521.0,946.0
521.0,232.0
521.0,838.0
521.0,28.0
521.0,115.0
521.0,117.0
521.0,97.0
522.0,246.0
522.0,290.0
522.0,932.0
522.0,969.0
522.0,581.0
522.0,995.0
522.0,632.0
522.0,342.0
522.0,280.0
522.0,60.0
523.0,23.0
523.0,10.0
523.0,30.0
523.0,43.0
523.0,6.0
523.0,45.0
523.0,47.0
523.0,50.0
523.0,29.0
523.0,28.0
524.0,17.0
524.0,25.0
524.0,28.0
524.0,26.0
524.0,6.0
524.0,58.0
524.0,72.0
524.0,82.0
524.0,53.0
524.0,36.0
525.0,136.0
525.0,159.0
525.0,534.0
525.0,659.0
525.0,296.0
525.0,872.0
